Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Rabat,Marjane,Supermarché,Formel,Marjane,33.9540447,-6.8534265,icons/supermarket.png,OSM
Rabat,Label'Vie Souissi,Supermarché,Formel,Label'Vie Souissi,33.9821138,-6.8287801,icons/supermarket.png,OSM
Rabat,McDonald's,Restaurant,Formel,McDonald's,33.9954233,-6.8473937,icons/restaurant.png,OSM
Rabat,Parapharmacie sans nom,Parapharmacie,Formel,Rue Maziata,33.9695454,-6.8643092,icons/pharmacy.png,OSM
Rabat,Pharmacie l'Hôpital Militaire صيدلية المستشفى العسكري,Parapharmacie,Formel,"Avenue Al Arz شارع الأرز, Rabat ⵔⴱⴰⵟ الرباط",33.9639919,-6.8701924,icons/pharmacy.png,OSM
Rabat,Pharmacie Misk صيدلية مسك,Parapharmacie,Formel,"Avenue Abderrahim Bouabid شارع عبد الرحيم بوعبيد, Rabat ⵔⴱⴰⵟ الرباط",33.9632595,-6.8729779,icons/pharmacy.png,OSM
Rabat,Pharmacie Ryad صيدلية الرياض,Parapharmacie,Formel,"Avenue Annakhil شارع النخيل, Rabat",33.9622649,-6.87713,icons/pharmacy.png,OSM
Rabat,Asswak Assalam,Supermarché,Formel,Asswak Assalam,33.9482419,-6.8695243,icons/supermarket.png,OSM
Rabat,Pharmacie Ibn Sina صيدلية ابن سينا,Parapharmacie,Formel,"Avenue Fal Ould Oumeir شارع فال ولد عمير, Rabat ⵔⴱⴰⵟ الرباط",33.9962816,-6.8481761,icons/pharmacy.png,OSM
Rabat,Pharmacie Moderne الصيدلية العصرية,Parapharmacie,Formel,Rabat,34.0002024,-6.8468272,icons/pharmacy.png,OSM
Rabat,Pizza Hut,Restaurant,Formel,"Avenue de France شارع فرنسا, Rabat ⵔⴱⴰⵟ الرباط",33.998388,-6.8455206,icons/restaurant.png,OSM
Rabat,Pizzaki,Restaurant,Formel,Pizzaki,33.9965988,-6.8504761,icons/restaurant.png,OSM
Rabat,Rotisserie Atlas,Restaurant,Formel,Rotisserie Atlas,33.9952254,-6.8502014,icons/restaurant.png,OSM
Rabat,La Pause Gourmande,Café,Formel,La Pause Gourmande,33.9956359,-6.8475119,icons/cafe.png,OSM
Rabat,Oukaimeden,Café,Formel,Oukaimeden,33.996395,-6.8478566,icons/cafe.png,OSM
Rabat,Pizza Hut,Restaurant,Formel,Pizza Hut,33.9531222,-6.8543921,icons/restaurant.png,OSM
