Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Marrakech,Restaurant Al Baraka,Restaurant,Formel,"Place Jamâa El Fna،, Marrakech",31.6259112,-7.9903183,icons/restaurant.png,OSM
Marrakech,Azyr,Restaurant,Formel,Azyr,31.6272777,-8.0170979,icons/restaurant.png,OSM
Marrakech,Pharmacie Bel Bakkar صيدلية بلبكار,Parapharmacie,Formel,Marrakech,31.6541669,-7.9889001,icons/pharmacy.png,OSM
Marrakech,Pharmacie Moutadamine صيدلية متضامن,Parapharmacie,Formel,Marrakech,31.654952,-7.9919882,icons/pharmacy.png,OSM
Marrakech,Arabis,Café,Formel,Arabis,31.6584379,-8.0025887,icons/cafe.png,OSM
Marrakech,Pharmacie Unité 4 صيدلية الوحدة,Parapharmacie,Formel,Marrakech,31.6564302,-7.9997439,icons/pharmacy.png,OSM
Marrakech,Pharmacie Kamilia صيدلي كاميليا,Parapharmacie,Formel,Marrakech,31.6534241,-8.0051403,icons/pharmacy.png,OSM
Marrakech,Pharmacie Mouassine صيدلية مواسين,Parapharmacie,Formel,"Rue Sidi El Yamani, Marrakech",31.6293402,-7.9904177,icons/pharmacy.png,OSM
Marrakech,Bistro Laksour,Café,Formel,Bistro Laksour,31.6271103,-7.9932873,icons/cafe.png,OSM
Marrakech,Pharmacie Koutoubia صيدلية الكتبية,Parapharmacie,Formel,"Avenue Fatima Zohra, Marrakech",31.6274447,-7.9935913,icons/pharmacy.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Avenue Dyour Saboun,31.635339,-7.9889649,icons/restaurant.png,OSM
Marrakech,Nomad,Restaurant,Formel,Derb Aarjane,31.6286777,-7.9874376,icons/restaurant.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Rue de Berrima,31.6173077,-7.9829561,icons/restaurant.png,OSM
Marrakech,India,Restaurant,Formel,Rue Tariq Bnou Ziad,31.6338422,-8.0094561,icons/restaurant.png,OSM
Marrakech,Café Rouge,Café,Formel,Café Rouge,31.6281405,-7.9910062,icons/cafe.png,OSM
Marrakech,Sidi Ydub,Restaurant,Formel,Sidi Ydub,31.627734,-7.9796759,icons/restaurant.png,OSM
Marrakech,Les Amis الأصدقاء,Restaurant,Formel,Les Amis الأصدقاء,31.6369492,-8.0013882,icons/restaurant.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6379191,-7.9993843,icons/restaurant.png,OSM
Marrakech,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,31.5436464,-7.9723653,icons/supermarket.png,OSM
Marrakech,Café bonjour,Café,Formel,Café bonjour,31.5434703,-7.9723263,icons/cafe.png,OSM
Marrakech,Café sans nom,Café,Formel,Café sans nom,31.6230469,-7.9909503,icons/cafe.png,OSM
Marrakech,Le focus,Café,Formel,Le focus,31.6382703,-8.0065153,icons/cafe.png,OSM
Marrakech,Reda Fast Food,Restaurant,Formel,Reda Fast Food,31.6384913,-8.0058055,icons/restaurant.png,OSM
Marrakech,Dreamland,Restaurant,Formel,Dreamland,31.6378043,-8.010163,icons/restaurant.png,OSM
Marrakech,Soto,Restaurant,Formel,Soto,31.6363054,-8.0118316,icons/restaurant.png,OSM
Marrakech,Cafe Kif Kif,Café,Formel,Cafe Kif Kif,31.6252706,-7.9925003,icons/cafe.png,OSM
Marrakech,Riad dar Timtam,Restaurant,Formel,Riad dar Timtam,31.6284352,-7.9862501,icons/restaurant.png,OSM
Marrakech,Madresa art galerie,Café,Formel,Madresa art galerie,31.6316648,-7.9863843,icons/cafe.png,OSM
Marrakech,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,31.6349423,-7.9938415,icons/restaurant.png,OSM
Marrakech,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,31.6349405,-7.9942117,icons/supermarket.png,OSM
Marrakech,Supermarché sans nom,Supermarché,Formel,Supermarché sans nom,31.6367975,-7.9963042,icons/supermarket.png,OSM
Marrakech,Pharmacie Dar Al Bacha صيدلية دار الباشا,Parapharmacie,Formel,"Rue Dar El Bacha, Marrakech",31.6307609,-7.9934104,icons/pharmacy.png,OSM
Marrakech,Dar Tazi,Restaurant,Formel,"Rue de Fassis, Marrakech",31.6320699,-7.9841818,icons/restaurant.png,OSM
