Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Dakhla-Oued Ed-Dahab,Flaman Rose,Restaurant,Formel,Flaman Rose,23.7355267,-15.9161283,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Baghdad,Café,Formel,Baghdad,23.7337007,-15.9162282,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Mad Camel,Restaurant,Formel,Mad Camel,23.7327666,-15.9171422,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Bahia,Restaurant,Formel,Bahia,23.6984779,-15.9305864,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,La Maison du Thé,Restaurant,Formel,La Maison du Thé,23.6939406,-15.9335345,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Casa Luis,Restaurant,Formel,Casa Luis,23.6984136,-15.9307075,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Primo,Café,Formel,Primo,23.6981701,-15.9309002,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.7033108,-15.92779,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Café Prince,Café,Formel,Café Prince,23.7075482,-15.9257182,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,23.7042969,-15.9272948,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.7075636,-15.9253943,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,12 Cool,Restaurant,Formel,12 Cool,23.7032227,-15.92816,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Dakhla Shop,Supérette / Mini-market,Formel,Dakhla Shop,23.6970009,-15.9312426,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Casa Lola,Restaurant,Formel,Casa Lola,23.7041699,-15.9275196,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Chez Rahim,Restaurant,Formel,Chez Rahim,23.7030523,-15.9282141,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,A savoir faire,Restaurant,Formel,A savoir faire,23.7043131,-15.9274672,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Kaiser Wilhelm,Restaurant,Formel,Kaiser Wilhelm,23.7328434,-15.9171161,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,23.6974855,-15.9336154,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,مقهى الساحل,Café,Formel,Dakhla ⴷⴰⵅⵍⴰ الداخلة,23.6977267,-15.9337858,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café Rawan,Café,Formel,Café Rawan,23.6922364,-15.9353912,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Al Jazeera صيدلية الجزيرة,Parapharmacie,Formel,"Boulevard Al Masjid, Dakhla ⴷⴰⵅⵍⴰ الداخلة",23.6937589,-15.9372614,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,مأكولات التيسير,Restaurant,Formel,مأكولات التيسير,23.6963531,-15.9354079,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie El Wahda صيدلية الوحدة,Parapharmacie,Formel,"Boulevard El Achariate شارع العشاريات, Dakhla ⴷⴰⵅⵍⴰ الداخلة",23.6965848,-15.934703,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,مقهى زهرة,Café,Formel,Dakhla ⴷⴰⵅⵍⴰ الداخلة,23.6968976,-15.934356,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Café sans nom,23.6968663,-15.9352953,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.6962464,-15.935517,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.6901684,-15.9393373,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Café Al Hoceima,Café,Formel,Café Al Hoceima,23.6890925,-15.9402037,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Essalam صيدلية السلام,Parapharmacie,Formel,Dakhla,23.6906114,-15.9403861,icons/pharmacy.png,OSM
Dakhla-Oued Ed-Dahab,Relax,Restaurant,Formel,Relax,23.6916979,-15.935824,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Tiznit,Restaurant,Formel,Tiznit,23.6903586,-15.9404286,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Snack du Poissons,Restaurant,Formel,Snack du Poissons,23.6902159,-15.9397199,icons/restaurant.png,OSM
Dakhla-Oued Ed-Dahab,Café sans nom,Café,Formel,Café sans nom,23.689853,-15.9400276,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Café Assabah,Café,Formel,Café Assabah,23.6891751,-15.9404213,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Erraha,Café,Formel,Erraha,23.6899071,-15.937799,icons/cafe.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.7307227,-15.9192617,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,23.734737,-15.9176972,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.7058343,-15.9267161,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Épicerie sans nom,Épicerie,Informel,Épicerie sans nom,23.7089962,-15.9245256,icons/greengrocer.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.7348276,-15.9176645,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Supérette / Mini-market sans nom,Supérette / Mini-market,Formel,Supérette / Mini-market sans nom,23.7335963,-15.9181823,icons/convenience.png,OSM
Dakhla-Oued Ed-Dahab,Pharmacie Moulay Rachid صيدلية مولاي رشيد,Parapharmacie,Formel,"Rue Tafoudart, Dakhla ⴷⴰⵅⵍⴰ الداخلة",23.709409,-15.9243919,icons/pharmacy.png,OSM
