Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
L'Oriental,Pharmacie Hay Al Amal صيدلية حي الأمل,Parapharmacie,Formel,Oujda,34.6906799,-1.9442347,icons/pharmacy.png,OSM
L'Oriental,Chawarma,Restaurant,Formel,Chawarma,34.9212144,-1.2980346,icons/restaurant.png,OSM
L'Oriental,Pharmacie Annahda صيدلية النهضة,Parapharmacie,Formel,"زنقة ج 3, وجدة",34.6833248,-1.9553796,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Imam Ali صيدلية الإمام علي,Parapharmacie,Formel,"Rue El Ihsan, Oujda",34.6763877,-1.9424202,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Azhar Isly صيدلية أزهار إسلي,Parapharmacie,Formel,Oujda ⵡⴻⵊⴷⴰ وجدة,34.7227111,-1.909699,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Pont Lamhalla صيدلية قنطرة لمحلة,Parapharmacie,Formel,"Boulevard Armée de la Libération شارع جيش التحرير, Oujda",34.6666953,-1.9262387,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Idriss Al Akbar صيدلية إدريس الأكبر,Parapharmacie,Formel,"Boulevard Abou Bakr El Kadiri, Oujda",34.6622792,-1.929758,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Pont Benkhirane صيدلية قنطرة بنخيران,Parapharmacie,Formel,"Rue B17, Oujda",34.6593074,-1.9303877,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Torbi صيدلية توربي,Parapharmacie,Formel,"Rue 11, Oujda",34.6670039,-1.9364563,icons/pharmacy.png,OSM
L'Oriental,Pharmacie El Baraka صيدلية البركة,Parapharmacie,Formel,"Boulevard Madrane Mohamed, Oujda",34.6755469,-1.9381131,icons/pharmacy.png,OSM
L'Oriental,Pharmacie du Conseil صيدلية النصيحة,Parapharmacie,Formel,"Rue C, OUJDA",34.6694055,-1.9285715,icons/pharmacy.png,OSM
L'Oriental,Pharmacie El Aouni صيدلية العوني,Parapharmacie,Formel,"Rue B2, Oujda",34.6570624,-1.9492163,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Aynaou صيدلية ايناو,Parapharmacie,Formel,"Rue B1, Oujda",34.6703827,-1.9381422,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Hanana صيدلية حنانة,Parapharmacie,Formel,"Rue C1, Oujda",34.6730663,-1.9410108,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Echouhada صيدلية الشهداء,Parapharmacie,Formel,"Rue B10, Oujda",34.670153,-1.9414952,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Bab Errayan صيدلية باب الريان,Parapharmacie,Formel,"Rue H12, Oujda",34.6586867,-1.9407496,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Hay Ezzohour صيدلية حي الزهور,Parapharmacie,Formel,Oujda,34.6634668,-1.9493428,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Beni Znassen صيدلية بني زناسن,Parapharmacie,Formel,"Boulevard Nedram Kaba, Oujda",34.6769768,-1.9351713,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Hay Sammara صيدلية حي سمرا,Parapharmacie,Formel,Oujda ⵡⴻⵊⴷⴰ وجدة,34.6501353,-1.9411804,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Manar صيدلية المنار,Parapharmacie,Formel,"Route de Taza, Oujda",34.6819804,-1.9413182,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Essaada صيدلية السعادة,Parapharmacie,Formel,"Rue Abdelmalek Saadi, Oujda",34.6925053,-1.9180097,icons/pharmacy.png,OSM
L'Oriental,Pharmacie El Houda صيدلية الهدى,Parapharmacie,Formel,Oujda,34.6793868,-1.9392532,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Sabahi صيدلية صباحي,Parapharmacie,Formel,"Rue 1, Oujda",34.6663756,-1.8724745,icons/pharmacy.png,OSM
L'Oriental,Pharmacie du Progrès صيدلية التقدم,Parapharmacie,Formel,"Boulevard Maghreb Al Arabi, Oujda",34.6785243,-1.9113108,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Ibn Nafis صيدلية بن النفيس,Parapharmacie,Formel,"Rue E2, Oujda",34.6812338,-1.8758671,icons/pharmacy.png,OSM
L'Oriental,Pharmacie El Azzaoui صيدلية العزاوي,Parapharmacie,Formel,"Rue Kafr Kacem, Oujda",34.6577629,-1.8958942,icons/pharmacy.png,OSM
L'Oriental,Pharmacie de l'Université صيدلية الجامعة,Parapharmacie,Formel,"Boulevard Mohammed VI, Oujda",34.6571437,-1.9007118,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Siham صيدلية سهام,Parapharmacie,Formel,"Rue Al Boughaz, Oujda",34.6677437,-1.8893995,icons/pharmacy.png,OSM
L'Oriental,Pharmacie de La Mosquée صيدلية المسجد,Parapharmacie,Formel,"Boulevard Hassan II شارع الحسن الثاني, Oujda",34.66404,-1.8988793,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Haramain صيدلية الحرمين,Parapharmacie,Formel,"Avenue Mohammed Ben Abdel Khader, Oujda",34.6609122,-1.8809687,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Inara صيدلية الإنارة,Parapharmacie,Formel,"Boulevard Hassan II شارع الحسن الثاني, Oujda",34.6637395,-1.9054894,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Allal El Fassi صيدلية علال الفاسي,Parapharmacie,Formel,"Boulevard Mehdaoui Ben Said, Oujda",34.6717779,-1.8995943,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Machfa Al Jamii صيدلية المشفى الجامعي,Parapharmacie,Formel,"Rue S6, Oujda",34.6591571,-1.9092973,icons/pharmacy.png,OSM
L'Oriental,Pharmacie Al Mouna صيدلية المنى,Parapharmacie,Formel,"Rue Mohamed Zaazaoui, Oujda",34.6638137,-1.8885474,icons/pharmacy.png,OSM
