Zone,Nom,Catégorie,Statut,Adresse,Latitude,Longitude,Image,Source
Tanger-Tétouan-Al Hoceïma,Fatima Market,Supermarché,Formel,Fatima Market,35.460821,-6.0396799,icons/supermarket.png,OSM
Tanger-Tétouan-Al Hoceïma,Jean Genet,Restaurant,Formel,Jean Genet,35.1990161,-6.1521807,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Coffee Ben Moussa,Café,Formel,Coffee Ben Moussa,35.7529616,-5.7963569,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Cafes Porto Rico,Café,Formel,"Rue de la plage, Tanger",35.7840213,-5.8118123,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Boulangerie sans nom,Boulangerie,Formel,Boulangerie sans nom,35.1764744,-5.2733575,icons/bakery.png,OSM
Tanger-Tétouan-Al Hoceïma,Parapharmacie sans nom,Parapharmacie,Formel,Parapharmacie sans nom,35.0364402,-5.7710116,icons/pharmacy.png,OSM
Tanger-Tétouan-Al Hoceïma,Parapharmacie sans nom,Parapharmacie,Formel,Parapharmacie sans nom,35.0063089,-5.8927462,icons/pharmacy.png,OSM
Tanger-Tétouan-Al Hoceïma,Café sans nom,Café,Formel,Café sans nom,35.7858659,-5.8092565,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Le Rital Tétouan,Restaurant,Formel,Le Rital Tétouan,35.5624951,-5.3732817,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Kabano Beach,Restaurant,Formel,Kabano Beach,34.8768076,-6.2967427,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Loukili,Parapharmacie,Formel,Loukili,35.4672298,-6.0321368,icons/pharmacy.png,OSM
Tanger-Tétouan-Al Hoceïma,Restaurant sans nom,Restaurant,Formel,Restaurant sans nom,35.8760054,-5.5187904,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Café sans nom,Café,Formel,Café sans nom,35.3682005,-5.5830235,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,CAMPUS,Restaurant,Formel,"RUE LEMFEDDEL CHERKAOUI, RABAT",34.8532702,-6.0595325,icons/restaurant.png,OSM
Tanger-Tétouan-Al Hoceïma,Pharmacie Yousra,Parapharmacie,Formel,Pharmacie Yousra,34.5495423,-4.6476203,icons/pharmacy.png,OSM
Tanger-Tétouan-Al Hoceïma,Cafe Classico مقهى الكلاسيكو,Café,Formel,Cafe Classico مقهى الكلاسيكو,35.4591422,-6.0382911,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Cafe Bettiwi مقهى البطيوي,Café,Formel,Cafe Bettiwi مقهى البطيوي,35.4586767,-6.0382536,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,cafe El Barca مقهى البارصا,Café,Formel,cafe El Barca مقهى البارصا,35.4580681,-6.0379029,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,cafe Ibisa مقهى إيبيزا,Café,Formel,cafe Ibisa مقهى إيبيزا,35.4574306,-6.0375393,icons/cafe.png,OSM
Tanger-Tétouan-Al Hoceïma,Café Cala Iris,Café,Formel,Café Cala Iris,35.4768219,-5.4072464,icons/cafe.png,OSM
